nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0
50,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.2
50,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,9.4
50,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.3
50,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.2
50,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.5
50,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.9
50,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.0
50,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.2
50,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.3
50,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.3
50,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.4
50,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.4
50,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.5
50,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.4
50,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.5
50,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.6
51,119,0.0,30.0,0.0,65.0,4.0,2.0,6.5
51,120,0.0,30.0,0.0,65.0,4.0,2.0,6.2
51,121,0.0,30.0,0.0,65.0,4.0,2.0,6.1
51,122,0.0,30.0,0.0,65.0,4.0,2.0,6.0
51,123,0.0,30.0,0.0,65.0,4.0,1.0,5.9
51,124,0.0,30.0,0.0,65.0,4.0,0.0,5.9
51,125,0.0,30.0,0.0,70.0,4.0,-2.0,6.0
51,126,0.0,30.0,0.0,70.0,4.0,-1.0,6.0
51,127,0.0,30.0,0.0,75.0,4.0,-2.0,6.1
51,128,0.0,30.0,0.0,75.0,4.0,-1.0,6.1
51,129,0.0,60.0,3.0,75.0,4.0,-2.0,5.9
51,130,0.0,60.0,3.0,80.0,4.0,-2.0,5.7
51,131,0.0,60.0,3.0,80.0,4.0,-3.0,5.4
51,132,0.0,60.0,3.0,85.0,4.0,-7.0,5.1
