nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.5
50,120,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.7
50,121,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.8
50,122,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.9
50,123,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.0
50,124,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.7
50,125,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.5
50,126,-99.0,-99.0,1.0,-99.0,4.0,-99.0,0.9
50,127,-99.0,-99.0,1.0,-99.0,4.0,-99.0,0.3
50,128,-99.0,-99.0,1.0,-99.0,4.0,-99.0,0.3
50,129,-99.0,-99.0,1.0,-99.0,4.0,-99.0,0.9
50,130,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.4
50,131,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.8
50,132,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.0
50,133,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.3
50,134,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.3
50,135,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.3
51,119,0.0,60.0,1.0,80.0,4.0,16.0,1.4
51,120,0.0,60.0,1.0,80.0,4.0,16.0,1.0
51,121,0.0,60.0,1.0,80.0,4.0,16.0,0.7
51,122,0.0,60.0,1.0,80.0,4.0,16.0,0.6
51,123,0.0,60.0,1.0,80.0,4.0,15.0,0.6
51,124,0.0,60.0,1.0,80.0,4.0,14.0,0.7
51,125,0.0,61.0,1.0,80.0,4.0,13.0,0.9
51,126,0.0,62.0,1.0,85.0,4.0,14.0,1.0
51,127,0.0,63.0,1.0,85.0,4.0,14.0,1.2
51,128,0.0,64.0,1.0,85.0,4.0,14.0,1.4
51,129,0.0,64.0,1.0,85.0,4.0,14.0,1.5
51,130,0.0,64.0,1.0,85.0,4.0,14.0,1.6
51,131,0.0,64.0,1.0,90.0,4.0,13.0,1.6
51,132,2.0,63.0,1.0,90.0,4.0,9.0,1.4
51,133,2.0,62.0,1.0,90.0,4.0,11.0,1.3
51,134,2.0,62.0,1.0,85.0,4.0,13.0,1.1
51,135,2.0,62.0,1.0,85.0,4.0,13.0,0.9
52,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.9
52,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.7
52,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.6
52,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.6
52,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.6
52,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.5
52,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.5
52,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.4
52,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.4
52,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.3
52,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.3
52,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.2
52,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.1
52,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.0
52,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.9
52,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.7
52,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.6
53,119,-99.0,-99.0,1.0,-99.0,4.0,-99.0,0.3
53,120,-99.0,-99.0,1.0,-99.0,4.0,-99.0,0.4
53,121,-99.0,-99.0,1.0,-99.0,4.0,-99.0,0.9
53,122,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.0
53,123,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.3
53,124,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.3
53,125,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.4
53,126,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.6
53,127,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.7
53,128,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.7
53,129,-99.0,-99.0,1.0,-99.0,4.0,-99.0,1.8
53,130,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.0
53,131,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.1
53,132,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.3
53,133,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.5
53,134,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.6
53,135,-99.0,-99.0,1.0,-99.0,4.0,-99.0,2.6
54,119,0.0,60.0,1.0,85.0,4.0,14.0,1.2
54,120,0.0,61.0,1.0,90.0,4.0,14.0,1.2
54,121,0.0,61.0,1.0,90.0,4.0,10.0,1.3
54,122,0.0,62.0,1.0,95.0,4.0,12.0,1.2
54,123,0.0,62.0,1.0,95.0,4.0,13.0,1.0
54,124,0.0,61.0,1.0,95.0,4.0,14.0,0.8
54,125,0.0,61.0,1.0,95.0,4.0,14.0,0.6
54,126,0.0,60.0,1.0,95.0,4.0,13.0,0.4
