nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,1.0,-99.0,4.0,-99.0,8.9
50,120,-99.0,-99.0,1.0,-99.0,4.0,-99.0,11.1
50,121,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.3
50,122,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.3
50,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,13.3
50,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,13.4
50,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,13.8
50,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.1
50,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.4
50,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.7
50,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,15.0
50,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,15.2
50,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,15.3
50,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,15.5
50,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,15.6
50,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,15.6
50,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,15.6
51,119,0.0,60.0,1.0,90.0,4.0,13.0,2.7
51,120,0.0,60.0,1.0,90.0,4.0,14.0,2.4
51,121,0.0,60.0,1.0,85.0,4.0,14.0,2.2
51,122,0.0,60.0,1.0,85.0,4.0,14.0,2.0
51,123,0.0,60.0,1.0,80.0,4.0,14.0,1.8
51,124,0.0,60.0,1.0,80.0,4.0,13.0,1.6
51,125,0.0,60.0,1.0,85.0,4.0,12.0,1.4
51,126,0.0,60.0,1.0,85.0,4.0,12.0,1.4
51,127,0.0,60.0,1.0,85.0,4.0,12.0,2.0
51,128,0.0,60.0,1.0,85.0,4.0,13.0,2.8
51,129,0.0,60.0,1.0,85.0,4.0,13.0,3.7
51,130,0.0,60.0,1.0,85.0,4.0,12.0,4.5
51,131,0.0,60.0,1.0,90.0,4.0,10.0,5.0
51,132,0.0,60.0,1.0,90.0,4.0,6.0,5.0
51,133,0.0,60.0,1.0,90.0,4.0,8.0,5.1
51,134,0.0,60.0,1.0,90.0,4.0,11.0,5.1
51,135,0.0,60.0,1.0,90.0,4.0,10.0,4.9
52,119,-99.0,-99.0,1.0,-99.0,4.0,-99.0,10.5
52,120,-99.0,-99.0,1.0,-99.0,4.0,-99.0,10.4
52,121,-99.0,-99.0,1.0,-99.0,4.0,-99.0,10.4
52,122,-99.0,-99.0,1.0,-99.0,4.0,-99.0,10.3
52,123,-99.0,-99.0,1.0,-99.0,4.0,-99.0,10.2
52,124,-99.0,-99.0,1.0,-99.0,4.0,-99.0,10.1
52,125,-99.0,-99.0,1.0,-99.0,4.0,-99.0,10.0
