nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,3.0,-99.0,6.8
50,120,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.0
50,121,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.2
50,122,-99.0,-99.0,0.0,-99.0,3.0,-99.0,10.4
50,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.4
50,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.3
50,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.9
50,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,13.4
50,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,13.7
50,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.1
50,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.5
50,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.8
50,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.9
50,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.8
50,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.8
50,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.8
50,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.6
51,119,0.0,30.0,0.0,60.0,4.0,10.0,6.2
51,120,0.0,30.0,0.0,60.0,4.0,10.0,6.1
51,121,0.0,30.0,0.0,60.0,4.0,10.0,6.0
51,122,0.0,30.0,0.0,60.0,4.0,10.0,6.0
51,123,0.0,30.0,0.0,60.0,4.0,9.0,6.0
51,124,0.0,30.0,0.0,60.0,4.0,9.0,6.2
51,125,0.0,30.0,0.0,65.0,4.0,7.0,6.4
51,126,0.0,30.0,0.0,70.0,4.0,7.0,6.5
51,127,0.0,30.0,0.0,70.0,4.0,7.0,6.6
51,128,0.0,30.0,0.0,75.0,4.0,7.0,6.6
51,129,0.0,30.0,0.0,75.0,4.0,6.0,6.7
51,130,0.0,30.0,0.0,75.0,4.0,6.0,6.9
51,131,0.0,30.0,0.0,75.0,4.0,5.0,7.2
51,132,0.0,30.0,0.0,75.0,4.0,1.0,7.5
51,133,0.0,30.0,0.0,70.0,4.0,4.0,7.5
51,134,0.0,30.0,0.0,70.0,4.0,7.0,7.4
51,135,0.0,30.0,0.0,70.0,4.0,7.0,7.0
52,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.4
52,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.6
52,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.7
52,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.7
52,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.6
52,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
52,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,14.5
53,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.3
53,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.4
53,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,14.6
