nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.7
50,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.6
50,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.3
50,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.5
50,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.6
50,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.8
50,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.6
50,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.3
50,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.1
50,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.8
50,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.5
50,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.3
50,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.0
50,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.8
50,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.6
50,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.5
50,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.2
51,119,2.0,64.0,1.0,85.0,4.0,27.0,1.3
51,120,2.0,64.0,1.0,85.0,4.0,27.0,1.2
51,121,0.0,62.0,1.0,85.0,4.0,27.0,1.2
51,122,0.0,60.0,1.0,85.0,4.0,28.0,1.1
51,123,0.0,60.0,1.0,85.0,4.0,27.0,1.1
51,124,0.0,60.0,1.0,85.0,4.0,27.0,1.2
51,125,0.0,30.0,0.0,85.0,4.0,24.0,1.1
51,126,0.0,30.0,0.0,85.0,4.0,25.0,1.2
51,127,0.0,30.0,0.0,90.0,4.0,25.0,1.2
51,128,0.0,30.0,0.0,85.0,4.0,25.0,1.3
51,129,0.0,60.0,1.0,85.0,4.0,25.0,1.3
51,130,1.0,60.0,1.0,85.0,4.0,25.0,1.4
51,131,1.0,60.0,1.0,85.0,4.0,24.0,1.4
51,132,1.0,60.0,1.0,90.0,4.0,20.0,1.3
51,133,2.0,60.0,1.0,85.0,4.0,22.0,1.3
51,134,2.0,60.0,1.0,80.0,4.0,26.0,1.4
51,135,2.0,60.0,1.0,80.0,4.0,26.0,1.5
52,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.6
52,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.5
52,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.4
52,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.3
52,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.3
52,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.4
52,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.4
52,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.5
52,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.6
52,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.6
52,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.7
52,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.7
52,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.8
52,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.8
52,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.7
52,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.6
52,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.6
53,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.1
