nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,1.0,-99.0,4.0,-99.0,8.1
50,120,-99.0,-99.0,1.0,-99.0,4.0,-99.0,10.0
50,121,-99.0,-99.0,1.0,-99.0,4.0,-99.0,11.7
50,122,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.3
50,123,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.8
50,124,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.1
50,125,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.2
50,126,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.2
50,127,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.2
50,128,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.3
50,129,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.3
50,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,13.3
50,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,13.2
50,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,13.1
50,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,12.9
50,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,12.7
50,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,12.5
51,119,4.0,89.0,1.0,90.0,4.0,26.0,5.3
51,120,4.0,90.0,1.0,90.0,4.0,26.0,4.9
51,121,5.0,90.0,1.0,90.0,4.0,26.0,4.9
51,122,7.0,88.0,1.0,90.0,4.0,26.0,4.8
51,123,10.0,81.0,1.0,90.0,4.0,25.0,4.9
51,124,10.0,73.0,1.0,90.0,4.0,25.0,5.2
51,125,10.0,64.0,1.0,95.0,4.0,23.0,5.3
51,126,10.0,61.0,1.0,95.0,4.0,24.0,5.5
51,127,11.0,60.0,1.0,95.0,4.0,24.0,5.7
51,128,11.0,60.0,1.0,95.0,4.0,25.0,5.8
51,129,10.0,60.0,1.0,95.0,4.0,24.0,5.8
51,130,8.0,60.0,1.0,95.0,4.0,24.0,5.8
51,131,7.0,60.0,1.0,95.0,4.0,23.0,5.5
51,132,6.0,60.0,1.0,95.0,4.0,19.0,4.9
51,133,5.0,60.0,1.0,95.0,4.0,21.0,4.2
51,134,4.0,60.0,1.0,95.0,4.0,24.0,3.8
51,135,4.0,60.0,1.0,95.0,4.0,24.0,3.6
52,119,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.9
52,120,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.0
52,121,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.1
52,122,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.1
52,123,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.1
52,124,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.1
52,125,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.0
52,126,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.1
52,127,-99.0,-99.0,1.0,-99.0,4.0,-99.0,13.0
52,128,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.8
52,129,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.7
52,130,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.5
52,131,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.3
52,132,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.1
52,133,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.0
52,134,-99.0,-99.0,1.0,-99.0,4.0,-99.0,11.9
52,135,-99.0,-99.0,1.0,-99.0,4.0,-99.0,11.9
53,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,13.3
53,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,13.0
