nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,1.0,-99.0,4.0,-99.0,9.8
50,120,-99.0,-99.0,1.0,-99.0,4.0,-99.0,12.3
50,121,-99.0,-99.0,1.0,-99.0,4.0,-99.0,14.7
50,122,-99.0,-99.0,1.0,-99.0,4.0,-99.0,14.7
50,123,-99.0,-99.0,1.0,-99.0,4.0,-99.0,14.6
50,124,-99.0,-99.0,1.0,-99.0,4.0,-99.0,14.5
50,125,-99.0,-99.0,1.0,-99.0,4.0,-99.0,14.7
50,126,-99.0,-99.0,1.0,-99.0,4.0,-99.0,14.9
50,127,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.0
50,128,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.1
50,129,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.2
50,130,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.2
50,131,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.2
50,132,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.3
50,133,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.4
50,134,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.3
50,135,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.4
51,119,0.0,60.0,1.0,85.0,4.0,8.0,2.3
51,120,0.0,60.0,1.0,85.0,4.0,8.0,2.0
51,121,0.0,60.0,1.0,80.0,4.0,8.0,1.9
51,122,0.0,60.0,1.0,80.0,4.0,9.0,1.9
51,123,0.0,60.0,1.0,80.0,4.0,8.0,2.4
51,124,0.0,60.0,1.0,75.0,4.0,7.0,3.2
51,125,0.0,60.0,1.0,80.0,4.0,6.0,4.1
51,126,0.0,60.0,1.0,80.0,4.0,6.0,4.8
51,127,0.0,60.0,1.0,85.0,4.0,6.0,5.4
51,128,0.0,60.0,1.0,85.0,4.0,6.0,6.0
51,129,0.0,60.0,1.0,85.0,4.0,5.0,6.1
51,130,0.0,60.0,1.0,85.0,4.0,5.0,6.3
51,131,1.0,60.0,1.0,85.0,4.0,5.0,6.1
51,132,1.0,60.0,3.0,85.0,4.0,1.0,5.5
51,133,0.0,60.0,2.0,85.0,4.0,3.0,5.0
51,134,0.0,60.0,1.0,80.0,4.0,6.0,4.2
51,135,0.0,60.0,1.0,80.0,4.0,6.0,3.4
52,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.3
52,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.2
52,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.2
52,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.2
52,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.2
52,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.2
52,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.2
52,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.3
52,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.4
52,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.6
52,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.7
52,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
52,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
52,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
52,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
53,119,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.0
53,120,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.1
53,121,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.2
53,122,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.1
53,123,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.2
53,124,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.3
53,125,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.3
53,126,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.4
53,127,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.5
53,128,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.5
53,129,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.6
53,130,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.6
53,131,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.6
53,132,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.6
53,133,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.5
53,134,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.5
53,135,-99.0,-99.0,1.0,-99.0,4.0,-99.0,15.5
54,119,0.0,60.0,1.0,80.0,4.0,6.0,5.4
