nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,2.1
50,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.4
50,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.4
50,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.1
50,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.8
50,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.0
50,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.3
50,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.4
50,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.4
50,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.5
50,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.5
50,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.4
50,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.4
50,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.4
50,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.3
50,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.2
50,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.1
51,119,0.0,30.0,0.0,85.0,4.0,22.0,3.5
51,120,0.0,30.0,0.0,80.0,4.0,22.0,3.3
51,121,0.0,30.0,0.0,80.0,4.0,22.0,3.0
51,122,0.0,30.0,0.0,80.0,4.0,22.0,2.3
51,123,0.0,30.0,0.0,80.0,4.0,21.0,1.8
51,124,0.0,30.0,0.0,80.0,4.0,21.0,1.5
51,125,0.0,30.0,0.0,80.0,4.0,19.0,1.2
51,126,0.0,30.0,0.0,85.0,4.0,19.0,0.9
51,127,0.0,30.0,0.0,85.0,4.0,19.0,1.0
51,128,0.0,30.0,0.0,85.0,4.0,19.0,1.0
51,129,0.0,30.0,0.0,90.0,4.0,18.0,0.9
51,130,0.0,30.0,0.0,95.0,4.0,17.0,1.0
51,131,0.0,30.0,0.0,90.0,4.0,17.0,1.0
51,132,0.0,30.0,0.0,90.0,4.0,14.0,0.9
51,133,0.0,30.0,0.0,95.0,4.0,15.0,0.9
51,134,0.0,30.0,0.0,95.0,4.0,18.0,0.9
51,135,0.0,30.0,0.0,95.0,4.0,17.0,0.8
52,119,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.7
52,120,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.7
52,121,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.7
52,122,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.7
52,123,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.8
52,124,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.8
52,125,-99.0,-99.0,1.0,-99.0,4.0,-99.0,9.7
52,126,-99.0,-99.0,1.0,-99.0,4.0,-99.0,9.7
52,127,-99.0,-99.0,1.0,-99.0,4.0,-99.0,9.7
52,128,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.7
52,129,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.7
52,130,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.8
52,131,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.9
