   149,   253,=
129.097031,129.150375,129.203720,129.257050,129.310394,129.363724,129.417053,129.470383,129.523697,129.577011,
129.630325,129.683640,129.736954,129.790253,129.843567,129.896866,129.950150,130.003448,130.056732,130.110016,
130.163300,130.216583,130.269852,130.323120,130.376389,130.429657,130.482910,130.536163,130.589417,130.642670,
130.695908,130.749146,130.802383,130.855606,130.908829,130.962051,131.015274,131.068481,131.121689,131.174896,
131.228088,131.281296,131.334473,131.387665,131.440842,131.494019,131.547195,131.600357,131.653519,
123.755287,123.808708,123.862129,123.915550,123.968971,124.022400,124.075829,124.129257,124.182686,124.236122,
124.289558,124.342995,124.396431,124.449867,124.503311,124.556747,124.610191,124.663635,124.717079,124.770531,
124.823975,124.877426,124.930870,124.984322,125.037773,125.091225,125.144684,125.198135,125.251587,125.305046,
125.358498,125.411957,125.465416,125.518867,125.572327,125.625786,125.679245,125.732704,125.786163,125.839622,
125.893082,125.946541,126.000000,126.053459,126.106918,126.160378,126.213837,126.267296,126.320755,126.374214,
126.427673,126.481133,126.534584,126.588043,126.641502,126.694954,126.748413,126.801865,126.855316,126.908775,
126.962227,127.015678,127.069130,127.122574,127.176025,127.229469,127.282921,127.336365,127.389809,127.443253,
127.496689,127.550133,127.603569,127.657005,127.710442,127.763878,127.817314,127.870743,127.924171,127.977600,
128.031021,128.084457,128.137878,128.191299,128.244705,128.298126,128.351547,128.404953,128.458359,128.511780,
128.565186,128.618576,128.671982,128.725388,128.778778,128.832169,128.885559,128.938950,128.992340,129.045715,
129.099106,129.152481,129.205856,129.259232,129.312592,129.365967,129.419327,129.472687,129.526047,129.579407,
129.632751,129.686096,129.739441,129.792786,129.846130,129.899460,129.952789,130.006119,130.059448,130.112762,
130.166077,130.219391,130.272705,130.326004,130.379303,130.432602,130.485901,130.539185,130.592484,130.645752,
130.699036,130.752304,130.805573,130.858841,130.912109,130.965363,131.018616,131.071854,131.125107,131.178345,
131.231583,131.284805,131.338028,131.391251,131.444458,131.497681,131.550873,131.604080,131.657272,
123.753792,123.807243,123.860703,123.914154,123.967621,124.021080,124.074539,124.128006,124.181473,124.234940,
124.288414,124.341888,124.395355,124.448830,124.502312,124.555786,124.609261,124.662743,124.716225,124.769707,
124.823189,124.876671,124.930161,124.983643,125.037132,125.090622,125.144112,125.197601,125.251091,125.304581,
125.358070,125.411560,125.465057,125.518547,125.572044,125.625534,125.679031,125.732521,125.786018,125.839516,
125.893013,125.946503,126.000000,126.053497,126.106987,126.160484,126.213982,126.267479,126.320969,126.374466,
126.427956,126.481453,126.534943,126.588440,126.641930,126.695419,126.748909,126.802399,126.855888,126.909378,
126.962868,127.016357,127.069839,127.123329,127.176811,127.230293,127.283775,127.337257,127.390739,127.444214,
127.497688,127.551170,127.604645,127.658112,127.711586,127.765060,127.818527,127.871994,127.925461,127.978920,
128.032379,128.085846,128.139297,128.192749,128.246216,128.299667,128.353119,128.406555,128.460007,128.513443,
128.566895,128.620331,128.673767,128.727203,128.780640,128.834061,128.887497,128.940918,128.994339,129.047760,
129.101166,129.154587,129.207993,129.261398,129.314804,129.368210,129.421616,129.475006,129.528397,129.581787,
129.635178,129.688553,129.741943,129.795319,129.848694,129.902054,129.955429,130.008789,130.062149,130.115509,
130.168854,130.222198,130.275543,130.328888,130.382233,130.435562,130.488892,130.542221,130.595535,130.648849,
130.702164,130.755478,130.808777,130.862076,130.915375,130.968674,131.021957,131.075241,131.128525,131.181793,
131.235062,131.288330,131.341583,131.394836,131.448090,131.501343,131.554581,131.607819,131.661041,
123.752289,123.805779,123.859268,123.912766,123.966263,124.019760,124.073257,124.126755,124.180260,124.233765,
124.287270,124.340775,124.394287,124.447792,124.501305,124.554817,124.608337,124.661850,124.715363,124.768883,
124.822403,124.875923,124.929443,124.982964,125.036491,125.090012,125.143539,125.197060,125.250587,125.304115,
125.357643,125.411171,125.464699,125.518227,125.571754,125.625282,125.678818,125.732346,125.785873,125.839409,
125.892937,125.946472,126.000000,126.053528,126.107063,126.160591,126.214127,126.267654,126.321182,126.374718,
126.428246,126.481773,126.535301,126.588829,126.642357,126.695885,126.749413,126.802940,126.856461,126.909988,
126.963509,127.017036,127.070557,127.124077,127.177597,127.231117,127.284637,127.338150,127.391663,127.445183,
127.498695,127.552208,127.605713,127.659225,127.712730,127.766235,127.819740,127.873245,127.926743,127.980240,
128.033737,128.087234,128.140732,128.194214,128.247711,128.301193,128.354691,128.408173,128.461655,128.515137,
128.568604,128.622086,128.675552,128.729019,128.782486,128.835953,128.889420,128.942886,128.996338,129.049789,
129.103241,129.156693,129.210144,129.263580,129.317017,129.370468,129.423889,129.477325,129.530762,129.584183,
129.637604,129.691025,129.744431,129.797852,129.851257,129.904663,129.958069,130.011459,130.064865,130.118256,
130.171646,130.225021,130.278397,130.331787,130.385147,130.438522,130.491882,130.545242,130.598602,130.651962,
130.705307,130.758652,130.811981,130.865326,130.918655,130.971985,131.025299,131.078629,131.131943,131.185242,
131.238556,131.291855,131.345139,131.398438,131.451721,131.505005,131.558273,131.611557,131.664810,
123.750786,123.804314,123.857841,123.911369,123.964897,124.018433,124.071968,124.125504,124.179039,124.232582,
124.286125,124.339668,124.393211,124.446754,124.500305,124.553856,124.607407,124.660957,124.714508,124.768059,
124.821617,124.875168,124.928726,124.982285,125.035843,125.089401,125.142967,125.196526,125.250084,125.303650,
125.357216,125.410774,125.464340,125.517906,125.571472,125.625038,125.678604,125.732170,125.785736,125.839302,
125.892868,125.946434,126.000000,126.053566,126.107132,126.160698,126.214264,126.267830,126.321396,126.374962,
126.428528,126.482094,126.535660,126.589226,126.642784,126.696350,126.749916,126.803474,126.857033,126.910599,
126.964157,127.017715,127.071274,127.124832,127.178383,127.231941,127.285492,127.339043,127.392593,127.446144,
127.499695,127.553246,127.606789,127.660332,127.713875,127.767418,127.820961,127.874496,127.928032,127.981567,
128.035095,128.088638,128.142166,128.195694,128.249222,128.302734,128.356262,128.409775,128.463303,128.516815,
128.570328,128.623840,128.677338,128.730850,128.784348,128.837845,128.891357,128.944839,128.998337,129.051834,
129.105316,129.158798,129.212280,129.265762,129.319244,129.372711,129.426178,129.479645,129.533112,129.586578,
129.640030,129.693481,129.746933,129.800385,129.853836,129.907272,129.960709,130.014145,130.067581,130.121002,
130.174423,130.227844,130.281265,130.334671,130.388077,130.441483,130.494888,130.548279,130.601669,130.655060,
130.708450,130.761826,130.815201,130.868576,130.921936,130.975296,131.028656,131.082016,131.135361,131.188705,
131.242050,131.295380,131.348709,131.402039,131.455353,131.508667,131.561981,131.615295,131.668594,
123.749283,123.802841,123.856407,123.909973,123.963539,124.017105,124.070679,124.124252,124.177826,124.231400,
124.284973,124.338554,124.392136,124.445717,124.499298,124.552887,124.606468,124.660057,124.713646,124.767235,
124.820824,124.874420,124.928009,124.981606,125.035202,125.088791,125.142387,125.195984,125.249588,125.303185,
125.356781,125.410378,125.463982,125.517578,125.571182,125.624786,125.678383,125.731987,125.785591,125.839195,
125.892792,125.946396,126.000000,126.053604,126.107208,126.160805,126.214409,126.268013,126.321617,126.375214,
126.428818,126.482422,126.536018,126.589622,126.643219,126.696815,126.750412,126.804016,126.857613,126.911209,
126.964798,127.018394,127.071991,127.125580,127.179176,127.232765,127.286354,127.339943,127.393532,127.447113,
127.500702,127.554283,127.607864,127.661446,127.715027,127.768600,127.822174,127.875748,127.929321,127.982895,
128.036469,128.090027,128.143600,128.197159,128.250717,128.304276,128.357834,128.411392,128.464951,128.518494,
128.572037,128.625595,128.679138,128.732681,128.786209,128.839752,128.893280,128.946823,129.000351,129.053864,
129.107391,129.160919,129.214432,129.267944,129.321457,129.374969,129.428467,129.481979,129.535477,129.588974,
129.642471,129.695953,129.749451,129.802933,129.856415,129.909882,129.963364,130.016830,130.070297,130.123749,
130.177216,130.230667,130.284119,130.337570,130.391006,130.444458,130.497894,130.551315,130.604752,130.658173,
130.711594,130.764999,130.818420,130.871826,130.925232,130.978622,131.032013,131.085403,131.138794,131.192169,
131.245544,131.298920,131.352280,131.405640,131.459000,131.512344,131.565689,131.619034,131.672379,
123.747772,123.801369,123.854973,123.908569,123.962173,124.015778,124.069382,124.122993,124.176605,124.230217,
124.283829,124.337440,124.391060,124.444679,124.498299,124.551918,124.605537,124.659164,124.712784,124.766411,
124.820038,124.873665,124.927292,124.980919,125.034554,125.088181,125.141815,125.195450,125.249084,125.302719,
125.356354,125.409988,125.463623,125.517258,125.570892,125.624535,125.678169,125.731812,125.785446,125.839081,
125.892723,125.946358,126.000000,126.053642,126.107277,126.160919,126.214554,126.268188,126.321831,126.375465,
126.429108,126.482742,126.536377,126.590012,126.643646,126.697281,126.750916,126.804550,126.858185,126.911819,
126.965446,127.019081,127.072708,127.126335,127.179962,127.233589,127.287216,127.340836,127.394463,127.448082,
127.501701,127.555321,127.608940,127.662560,127.716171,127.769783,127.823395,127.877007,127.930618,127.984222,
128.037827,128.091431,128.145035,128.198624,128.252228,128.305817,128.359421,128.413010,128.466599,128.520187,
128.573761,128.627350,128.680923,128.734497,128.788086,128.841644,128.895218,128.948792,129.002350,129.055908,
129.109467,129.163025,129.216583,129.270126,129.323685,129.377228,129.430771,129.484314,129.537842,129.591370,
129.644897,129.698425,129.751953,129.805466,129.858994,129.912506,129.966003,130.019516,130.073013,130.126511,
130.180008,130.233505,130.286987,130.340469,130.393951,130.447418,130.500900,130.554367,130.607819,130.661285,
130.714737,130.768188,130.821640,130.875076,130.928513,130.981949,131.035385,131.088806,131.142227,131.195633,
131.249054,131.302460,131.355850,131.409256,131.462646,131.516037,131.569412,131.622787,131.676163,
123.746262,123.799896,123.853531,123.907173,123.960808,124.014450,124.068092,124.121735,124.175385,124.229027,
124.282677,124.336327,124.389984,124.443634,124.497292,124.550949,124.604607,124.658264,124.711922,124.765587,
124.819244,124.872910,124.926575,124.980240,125.033905,125.087570,125.141243,125.194908,125.248581,125.302246,
125.355919,125.409592,125.463264,125.516937,125.570610,125.624283,125.677956,125.731628,125.785301,125.838974,
125.892654,125.946327,126.000000,126.053673,126.107346,126.161026,126.214699,126.268372,126.322044,126.375717,
126.429390,126.483063,126.536736,126.590408,126.644081,126.697754,126.751419,126.805092,126.858757,126.912430,
126.966095,127.019760,127.073425,127.127090,127.180756,127.234413,127.288078,127.341736,127.395393,127.449051,
127.502708,127.556366,127.610016,127.663673,127.717323,127.770973,127.824615,127.878265,127.931908,127.985550,
128.039185,128.092834,128.146469,128.200104,128.253738,128.307373,128.360992,128.414627,128.468246,128.521866,
128.575485,128.629105,128.682724,128.736328,128.789948,128.843552,128.897156,128.950760,129.004364,129.057968,
129.111557,129.165146,129.218735,129.272324,129.325912,129.379486,129.433060,129.486633,129.540207,129.593781,
129.647339,129.700912,129.754471,129.808014,129.861572,129.915115,129.968658,130.022202,130.075745,130.129272,
130.182800,130.236328,130.289856,130.343369,130.396881,130.450394,130.503906,130.557404,130.610901,130.664398,
130.717896,130.771378,130.824860,130.878342,130.931808,130.985275,131.038742,131.092209,131.145660,131.199112,
131.252563,131.306000,131.359436,131.412872,131.466293,131.519714,131.573135,131.626541,131.679947,
123.744751,123.798424,123.852097,123.905769,123.959442,124.013115,124.066795,124.120476,124.174156,124.227844,
124.281525,124.335213,124.388901,124.442589,124.496284,124.549973,124.603668,124.657364,124.711060,124.764755,
124.818451,124.872154,124.925850,124.979553,125.033257,125.086960,125.140663,125.194366,125.248077,125.301781,
125.355484,125.409195,125.462906,125.516609,125.570320,125.624031,125.677742,125.731445,125.785156,125.838867,
125.892578,125.946289,126.000000,126.053711,126.107422,126.161133,126.214844,126.268555,126.322258,126.375969,
126.429680,126.483391,126.537094,126.590805,126.644516,126.698219,126.751923,126.805634,126.859337,126.913040,
126.966743,127.020447,127.074150,127.127846,127.181549,127.235245,127.288940,127.342636,127.396332,127.450027,
127.503716,127.557411,127.611099,127.664787,127.718475,127.772156,127.825844,127.879524,127.933205,127.986885,
128.040558,128.094238,128.147903,128.201584,128.255249,128.308914,128.362579,128.416245,128.469894,128.523560,
128.577209,128.630875,128.684525,128.738174,128.791809,128.845459,128.899109,128.952744,129.006378,129.060013,
129.113647,129.167267,129.220901,129.274521,129.328140,129.381744,129.435364,129.488968,129.542587,129.596191,
129.649780,129.703384,129.756973,129.810562,129.864151,129.917740,129.971313,130.024902,130.078476,130.132034,
130.185608,130.239166,130.292725,130.346283,130.399826,130.453384,130.506912,130.560455,130.613998,130.667526,
130.721054,130.774567,130.828094,130.881607,130.935104,130.988617,131.042114,131.095612,131.149109,131.202591,
131.256073,131.309540,131.363022,131.416489,131.469955,131.523407,131.576859,131.630310,131.683746,
123.743240,123.796944,123.850655,123.904358,123.958069,124.011787,124.065498,124.119217,124.172935,124.226654,
124.280373,124.334099,124.387817,124.441544,124.495270,124.549004,124.602730,124.656464,124.710190,124.763924,
124.817657,124.871399,124.925133,124.978867,125.032608,125.086349,125.140091,125.193825,125.247566,125.301315,
125.355057,125.408798,125.462540,125.516289,125.570030,125.623779,125.677521,125.731270,125.785011,125.838760,
125.892509,125.946251,126.000000,126.053749,126.107491,126.161240,126.214989,126.268730,126.322479,126.376221,
126.429970,126.483711,126.537460,126.591202,126.644943,126.698685,126.752434,126.806175,126.859909,126.913651,
126.967392,127.021133,127.074867,127.128601,127.182343,127.236076,127.289810,127.343536,127.397270,127.450996,
127.504730,127.558456,127.612183,127.665901,127.719627,127.773346,127.827065,127.880783,127.934502,127.988213,
128.041931,128.095642,128.149353,128.203049,128.256760,128.310455,128.364166,128.417862,128.471558,128.525253,
128.578949,128.632629,128.686325,128.740005,128.793686,128.847366,128.901047,128.954727,129.008392,129.062057,
129.115723,129.169388,129.223053,129.276718,129.330368,129.384018,129.437668,129.491318,129.544952,129.598602,
129.652237,129.705872,129.759491,129.813126,129.866745,129.920364,129.973984,130.027588,130.081207,130.134811,
130.188416,130.242004,130.295609,130.349197,130.402771,130.456360,130.509933,130.563507,130.617081,130.670654,
130.724213,130.777771,130.831314,130.884872,130.938416,130.991959,131.045486,131.099030,131.152542,131.206070,
131.259583,131.313095,131.366608,131.420105,131.473618,131.527100,131.580597,131.634079,131.687561,
123.741722,123.795464,123.849213,123.902954,123.956703,124.010452,124.064201,124.117950,124.171707,124.225464,
124.279221,124.332977,124.386734,124.440498,124.494263,124.548027,124.601791,124.655556,124.709328,124.763100,
124.816864,124.870636,124.924408,124.978188,125.031960,125.085732,125.139511,125.193291,125.247063,125.300842,
125.354622,125.408401,125.462181,125.515961,125.569740,125.623528,125.677307,125.731087,125.784866,125.838654,
125.892433,125.946220,126.000000,126.053780,126.107567,126.161346,126.215134,126.268913,126.322693,126.376472,
126.430260,126.484039,126.537819,126.591599,126.645378,126.699158,126.752937,126.806709,126.860489,126.914268,
126.968040,127.021812,127.075592,127.129364,127.183136,127.236900,127.290672,127.344444,127.398209,127.451973,
127.505737,127.559502,127.613266,127.667023,127.720779,127.774536,127.828293,127.882050,127.935799,127.989548,
128.043304,128.097046,128.150787,128.204529,128.258270,128.312012,128.365753,128.419479,128.473221,128.526947,
128.580673,128.634399,128.688126,128.741852,128.795563,128.849274,128.903000,128.956711,129.010406,129.064117,
129.117813,129.171524,129.225220,129.278915,129.332596,129.386292,129.439972,129.493652,129.547333,129.601013,
129.654678,129.708359,129.762024,129.815674,129.869339,129.922989,129.976654,130.030289,130.083939,130.137573,
130.191223,130.244858,130.298477,130.352112,130.405731,130.459351,130.512955,130.566574,130.620178,130.673782,
130.727371,130.780975,130.834564,130.888138,130.941727,130.995300,131.048874,131.102432,131.156006,131.209564,
131.263107,131.316666,131.370209,131.423737,131.477280,131.530807,131.584335,131.637848,131.691360,
123.740211,123.793983,123.847763,123.901543,123.955330,124.009109,124.062897,124.116692,124.170479,124.224266,
124.278061,124.331856,124.385651,124.439453,124.493248,124.547050,124.600853,124.654655,124.708458,124.762268,
124.816071,124.869881,124.923691,124.977501,125.031311,125.085121,125.138931,125.192741,125.246559,125.300369,
125.354187,125.408005,125.461823,125.515633,125.569450,125.623268,125.677086,125.730904,125.784721,125.838547,
125.892365,125.946182,126.000000,126.053818,126.107635,126.161453,126.215279,126.269096,126.322914,126.376732,
126.430550,126.484367,126.538177,126.591995,126.645813,126.699631,126.753441,126.807259,126.861069,126.914879,
126.968689,127.022499,127.076309,127.130119,127.183929,127.237732,127.291542,127.345345,127.399147,127.452950,
127.506752,127.560547,127.614349,127.668144,127.721939,127.775734,127.829521,127.883308,127.937103,127.990891,
128.044678,128.098450,128.152237,128.206009,128.259796,128.313568,128.367340,128.421112,128.474884,128.528641,
128.582413,128.636169,128.689926,128.743683,128.797440,128.851196,128.904938,128.958694,129.012436,129.066177,
129.119919,129.173645,129.227386,129.281113,129.334839,129.388565,129.442276,129.496002,129.549713,129.603424,
129.657135,129.710846,129.764542,129.818237,129.871933,129.925629,129.979309,130.033005,130.086685,130.140350,
130.194031,130.247696,130.301361,130.355026,130.408691,130.462341,130.515991,130.569641,130.623276,130.676910,
130.730545,130.784180,130.837799,130.891418,130.945038,130.998642,131.052261,131.105865,131.159454,131.213043,
131.266632,131.320221,131.373795,131.427368,131.480942,131.534515,131.588074,131.641617,131.695175,
123.738693,123.792503,123.846321,123.900131,123.953957,124.007774,124.061600,124.115425,124.169250,124.223076,
124.276901,124.330734,124.384567,124.438400,124.492241,124.546074,124.599915,124.653748,124.707588,124.761436,
124.815277,124.869118,124.922966,124.976807,125.030655,125.084503,125.138351,125.192200,125.246048,125.299904,
125.353752,125.407608,125.461456,125.515312,125.569160,125.623016,125.676872,125.730728,125.784584,125.838432,
125.892288,125.946144,126.000000,126.053856,126.107712,126.161568,126.215416,126.269272,126.323128,126.376984,
126.430840,126.484688,126.538544,126.592392,126.646248,126.700096,126.753952,126.807800,126.861649,126.915497,
126.969345,127.023193,127.077034,127.130882,127.184723,127.238564,127.292412,127.346252,127.400085,127.453926,
127.507759,127.561600,127.615433,127.669266,127.723099,127.776924,127.830750,127.884575,127.938400,127.992226,
128.046051,128.099869,128.153687,128.207504,128.261307,128.315125,128.368927,128.422745,128.476547,128.530350,
128.584137,128.637939,128.691742,128.745529,128.799316,128.853104,128.906891,128.960678,129.014450,129.068237,
129.122009,129.175781,129.229553,129.283310,129.337082,129.390839,129.444595,129.498352,129.552094,129.605850,
129.659592,129.713333,129.767075,129.820801,129.874542,129.928268,129.981979,130.035706,130.089417,130.143143,
130.196838,130.250549,130.304245,130.357956,130.411636,130.465332,130.519012,130.572708,130.626373,130.680054,
130.733719,130.787384,130.841049,130.894699,130.948349,131.001999,131.055649,131.109283,131.162918,131.216553,
131.270172,131.323792,131.377411,131.431015,131.484619,131.538223,131.591812,131.645401,131.698990,
123.737167,123.791016,123.844872,123.898720,123.952576,124.006432,124.060295,124.114151,124.168015,124.221878,
124.275749,124.329613,124.383484,124.437347,124.491226,124.545097,124.598969,124.652847,124.706718,124.760597,
124.814476,124.868355,124.922241,124.976120,125.030006,125.083885,125.137772,125.191658,125.245544,125.299431,
125.353317,125.407204,125.461098,125.514984,125.568871,125.622765,125.676651,125.730545,125.784439,125.838326,
125.892220,125.946106,126.000000,126.053894,126.107780,126.161674,126.215561,126.269455,126.323349,126.377235,
126.431129,126.485016,126.538902,126.592796,126.646683,126.700569,126.754456,126.808342,126.862228,126.916115,
126.969994,127.023880,127.077759,127.131645,127.185524,127.239403,127.293282,127.347153,127.401031,127.454903,
127.508774,127.562653,127.616516,127.670387,127.724251,127.778122,127.831985,127.885849,127.939705,127.993568,
128.047424,128.101273,128.155136,128.208984,128.262833,128.316681,128.370529,128.424362,128.478210,128.532043,
128.585876,128.639709,128.693542,128.747375,128.801208,128.855026,128.908844,128.962662,129.016479,129.070297,
129.124115,129.177917,129.231720,129.285522,129.339325,129.393112,129.446915,129.500702,129.554489,129.608276,
129.662048,129.715836,129.769608,129.823380,129.877136,129.930908,129.984665,130.038422,130.092178,130.145920,
130.199661,130.253403,130.307144,130.360870,130.414612,130.468338,130.522049,130.575775,130.629486,130.683197,
130.736893,130.790604,130.844299,130.897995,130.951675,131.005356,131.059036,131.112717,131.166382,131.220047,
131.273712,131.327362,131.381012,131.434662,131.488297,131.541931,131.595566,131.649200,131.702820,
123.735649,123.789528,123.843422,123.897308,123.951202,124.005089,124.058990,124.112885,124.166786,124.220680,
124.274582,124.328491,124.382393,124.436302,124.490204,124.544113,124.598022,124.651939,124.705849,124.759766,
124.813683,124.867599,124.921516,124.975433,125.029350,125.083275,125.137192,125.191116,125.245033,125.298958,
125.352882,125.406807,125.460732,125.514656,125.568581,125.622513,125.676437,125.730362,125.784286,125.838219,
125.892143,125.946075,126.000000,126.053925,126.107857,126.161781,126.215714,126.269638,126.323563,126.377487,
126.431419,126.485344,126.539268,126.593193,126.647118,126.701042,126.754967,126.808884,126.862808,126.916725,
126.970650,127.024567,127.078484,127.132401,127.186317,127.240234,127.294151,127.348061,127.401978,127.455887,
127.509796,127.563698,127.617607,127.671509,127.725418,127.779320,127.833214,127.887115,127.941010,127.994911,
128.048798,128.102692,128.156586,128.210464,128.264359,128.318237,128.372116,128.425995,128.479874,128.533752,
128.587616,128.641495,128.695358,128.749222,128.803085,128.856949,128.910812,128.964661,129.018509,129.072357,
129.126205,129.180054,129.233902,129.287735,129.341568,129.395401,129.449234,129.503052,129.556885,129.610703,
129.664520,129.718323,129.772141,129.825943,129.879745,129.933548,129.987335,130.041138,130.094925,130.148712,
130.202484,130.256271,130.310043,130.363815,130.417572,130.471329,130.525101,130.578842,130.632599,130.686340,
130.740082,130.793823,130.847549,130.901276,130.955002,131.008728,131.062439,131.116150,131.169846,131.223557,
131.277252,131.330933,131.384628,131.438309,131.491989,131.545654,131.599319,131.652985,131.706635,
123.734123,123.788040,123.841965,123.895889,123.949821,124.003746,124.057678,124.111610,124.165550,124.219482,
124.273422,124.327362,124.381302,124.435242,124.489189,124.543137,124.597084,124.651031,124.704979,124.758926,
124.812881,124.866837,124.920784,124.974739,125.028694,125.082657,125.136612,125.190567,125.244530,125.298485,
125.352448,125.406410,125.460365,125.514328,125.568291,125.622253,125.676216,125.730179,125.784142,125.838112,
125.892075,125.946037,126.000000,126.053963,126.107925,126.161888,126.215858,126.269821,126.323784,126.377747,
